TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3522448,0.96244370581432,High,19.059,C,1,1,V45,C14,C1,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are V45, C14, C1. Recommended action: Review immediately."
3462524,0.9623718308424648,High,44.634,C,1,0,C1,C12,D3,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, C12, D3. Recommended action: Review immediately."
3491125,0.961481808166044,High,81.768,C,1,1,V45,P_emaildomain,C1,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are V45, P_emaildomain, C1. Recommended action: Review immediately."
3550868,0.9613282008208802,High,304.879,C,1,1,C14,D8,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C14, D8, R_emaildomain. Recommended action: Review immediately."
3539074,0.957490740511587,High,80.416,C,1,1,C1,C13,D8,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, C13, D8. Recommended action: Review immediately."
3532192,0.9573173892069886,High,14.14,C,1,1,C1,D13,C13,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, D13, C13. Recommended action: Review immediately."
3545821,0.9564703314659896,High,9.468,C,1,1,C1,C11,C13,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, C11, C13. Recommended action: Review immediately."
3462664,0.9562935092771409,High,65.107,C,1,1,V45,V37,D8,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are V45, V37, D8. Recommended action: Review immediately."
3467196,0.956133575374444,High,994.0,W,1,1,TransactionAmt,D2,card6,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are TransactionAmt, D2, card6. Recommended action: Review immediately."
3552946,0.955807692263768,High,141.281,C,1,1,C1,C12,card2,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, C12, card2. Recommended action: Review immediately."
3523315,0.9553881944295896,High,100.0,H,1,0,C1,C14,C13,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C1, C14, C13. Recommended action: Review immediately."
3507031,0.9552903297851684,High,100.0,R,1,1,C14,C1,ProductCD,Review immediately,"This transaction received a fraud risk score of 0.96. The main risk drivers are C14, C1, ProductCD. Recommended action: Review immediately."
3565738,0.9543812478663474,High,30.0,S,1,1,C1,C14,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, C14, C13. Recommended action: Review immediately."
3510670,0.9540903780291722,High,45.803,C,1,1,C1,card1,C12,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, card1, C12. Recommended action: Review immediately."
3560296,0.953653515602393,High,58.099,C,1,1,C1,C13,card1,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, C13, card1. Recommended action: Review immediately."
3565726,0.9526976343991058,High,30.0,S,1,1,C1,C14,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, C14, C13. Recommended action: Review immediately."
3464886,0.952689718278068,High,24.223,C,1,1,C14,D8,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, D8, C13. Recommended action: Review immediately."
3564637,0.9522061970558606,High,38.118,C,1,1,C14,D8,C1,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, D8, C1. Recommended action: Review immediately."
3564247,0.952106902403566,High,76.99,C,1,0,V45,C1,V23,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are V45, C1, V23. Recommended action: Review immediately."
3523738,0.9517460931766264,High,85.211,C,1,1,C14,R_emaildomain,D8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, R_emaildomain, D8. Recommended action: Review immediately."
3477382,0.9516895316233968,High,13.772,C,1,0,C1,card1,D8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, card1, D8. Recommended action: Review immediately."
3560303,0.9514736268721736,High,58.099,C,1,1,C1,card2,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, card2, C13. Recommended action: Review immediately."
3484625,0.9511731961323856,High,47.217,C,1,1,D8,V45,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are D8, V45, R_emaildomain. Recommended action: Review immediately."
3577351,0.950726924924994,High,125.665,C,1,1,C14,C13,V45,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, C13, V45. Recommended action: Review immediately."
3475660,0.9506334891972577,High,53.611,C,1,1,C14,D8,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, D8, C13. Recommended action: Review immediately."
3480400,0.9483198770485508,High,20.0,S,1,0,C1,D8,C8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, D8, C8. Recommended action: Review immediately."
3540473,0.9479634411519512,High,230.673,C,1,1,C14,D8,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, D8, R_emaildomain. Recommended action: Review immediately."
3552098,0.94790590660119,High,7.931,C,1,1,V45,C1,V37,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are V45, C1, V37. Recommended action: Review immediately."
3509285,0.9472051649372112,High,117.0,W,1,0,D2,P_emaildomain,D3,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are D2, P_emaildomain, D3. Recommended action: Review immediately."
3510706,0.9469992227057656,High,300.0,H,1,1,C14,C13,C1,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, C13, C1. Recommended action: Review immediately."
3538372,0.9464835889700248,High,200.0,R,1,1,C14,C1,C13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, C1, C13. Recommended action: Review immediately."
3548264,0.9463743197015236,High,100.0,R,1,1,C14,ProductCD,D8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, ProductCD, D8. Recommended action: Review immediately."
3575322,0.9461492214648244,High,13.772,C,1,0,R_emaildomain,P_emaildomain,card6,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are R_emaildomain, P_emaildomain, card6. Recommended action: Review immediately."
3490663,0.946078533719249,High,150.0,H,1,1,C1,C8,D8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, C8, D8. Recommended action: Review immediately."
3469633,0.945537447373948,High,16.477,C,1,1,C1,C12,D13,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C1, C12, D13. Recommended action: Review immediately."
3487149,0.945527388349488,High,25.0,H,1,1,C14,C1,D8,Review immediately,"This transaction received a fraud risk score of 0.95. The main risk drivers are C14, C1, D8. Recommended action: Review immediately."
3522578,0.9441505249162048,High,42.114,C,1,0,C14,D8,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, D8, C13. Recommended action: Review immediately."
3478061,0.9437721926327928,High,46.417,C,1,1,C14,C1,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C1, C13. Recommended action: Review immediately."
3504014,0.9433994429384412,High,50.783,C,1,1,C14,C1,card1,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C1, card1. Recommended action: Review immediately."
3547972,0.9423652957144302,High,35.658,C,1,1,C1,D14,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, D14, C13. Recommended action: Review immediately."
3528893,0.9422084911754952,High,100.0,H,1,1,C14,C13,D8,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C13, D8. Recommended action: Review immediately."
3475108,0.942175611883919,High,500.0,R,1,1,C14,TransactionAmt,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, TransactionAmt, C13. Recommended action: Review immediately."
3499219,0.9421413300529332,High,153.454,C,1,1,C14,C1,D8,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C1, D8. Recommended action: Review immediately."
3544215,0.9420114478469566,High,25.207,C,1,1,C14,R_emaildomain,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, R_emaildomain, C13. Recommended action: Review immediately."
3556212,0.9418074065939592,High,335.0,W,1,0,D2,TransactionAmt,D3,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are D2, TransactionAmt, D3. Recommended action: Review immediately."
3489068,0.9417321846579828,High,150.0,H,1,1,C1,C13,C11,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, C13, C11. Recommended action: Review immediately."
3553260,0.9407734688214238,High,300.0,H,1,1,C14,C13,TransactionAmt,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C13, TransactionAmt. Recommended action: Review immediately."
3464221,0.9397682034330788,High,8.915,C,1,0,C1,C13,C12,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, C13, C12. Recommended action: Review immediately."
3565716,0.939605315824254,High,30.0,S,1,1,C14,C1,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C1, C13. Recommended action: Review immediately."
3571073,0.9393537938784886,High,87.0,W,1,0,V45,D2,D3,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are V45, D2, D3. Recommended action: Review immediately."
3534397,0.9386757336036792,High,59.759,C,1,1,C1,C11,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, C11, C13. Recommended action: Review immediately."
3504290,0.9386187660082224,High,186.0,W,1,0,V45,C1,V2,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are V45, C1, V2. Recommended action: Review immediately."
3536994,0.9385669989098888,High,156.774,C,1,1,C14,C13,R_emaildomain,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, C13, R_emaildomain. Recommended action: Review immediately."
3516198,0.9378107509415192,High,10.513,C,1,0,C1,C13,C12,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, C13, C12. Recommended action: Review immediately."
3475116,0.9372291648329666,High,500.0,R,1,1,C14,TransactionAmt,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C14, TransactionAmt, C13. Recommended action: Review immediately."
3516756,0.9372255476728923,High,445.0,W,1,0,D2,TransactionAmt,D3,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are D2, TransactionAmt, D3. Recommended action: Review immediately."
3515823,0.9365694729894618,High,48.446,C,1,1,C1,C14,C13,Review immediately,"This transaction received a fraud risk score of 0.94. The main risk drivers are C1, C14, C13. Recommended action: Review immediately."
